Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,Book DOI,Early Access Date,Number of Pages,WoS Categories,Research Areas,IDS Number,UT (Unique WOS ID),Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,...68
J,"STRACK, F; SCHWARZ, N; BLESS, H; KUBLER, A; WANKE, M",NA,NA,NA,"STRACK, F; SCHWARZ, N; BLESS, H; KUBLER, A; WANKE, M",NA,NA,AWARENESS OF THE INFLUENCE AS A DETERMINANT OF ASSIMILATION VERSUS CONTRAST,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,CATEGORY ACCESSIBILITY; UNCONSCIOUS INFLUENCES; IMPRESSION-FORMATION; PERSON MEMORY; INFORMATION; JUDGMENTS; CONSEQUENCES; INFERENCE; DISREGARD; RECALL,"In the present study, subjects had to generate an evaluative judgment about a target person on the basis of his behaviour that had both positive and negative implications. In a previous phase of the study that was ostensibly unrelated to the judgment task, the relevant trait categories were primed. Subsequently, half of the subjects were reminded of the priming episode. Consistent with earlier research (e.g. Lombardi, Higgins and Bargh, 1987, Newman and Uleman, 1990) that used memory of the priming events as a correlational measure, a contrast effect was found under the 'reminding' condition and assimilation resulted when subjects were not reminded of the priming episode. This pattern of results is interpreted as the consequence of corrective influences.","UNIV MANNHEIM,W-6800 MANNHEIM,GERMANY","STRACK, F (corresponding author), UNIV TRIER,FBI PSYCHOL,POSTFACH 3825,W-5500 TRIER,GERMANY.",NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,27,204,205,1,21,JOHN WILEY & SONS LTD,W SUSSEX,"BAFFINS LANE CHICHESTER, W SUSSEX, ENGLAND PO19 1UD",0046-2772,NA,NA,EUR J SOC PSYCHOL,Eur. J. Soc. Psychol.,JAN-FEB,1993,23,1,NA,NA,NA,NA,53,62,NA,10.1002/ejsp.2420230105,NA,NA,10,"Psychology, Social",Psychology,KL090,WOS:A1993KL09000004,NA,NA,NA,NA,2021-02-02,NA
J,"STEPPER, S; STRACK, F",NA,NA,NA,"STEPPER, S; STRACK, F",NA,NA,THE INFLUENCE OF MOOD ON STEREOTYPIC EVALUATIONS OF EAST AND WEST-GERMANS,ZEITSCHRIFT FUR SOZIALPSYCHOLOGIE,NA,NA,German,Article,NA,NA,NA,NA,NA,NA,INFORMATION-PROCESSING STRATEGIES; PERSUASION,"East and West Germans have stereotypes, which build the self-image and the image of the new fellow-citizens. The application of these stereotypes, however, depends on conditions like mood at the time a judgment is made. The present study investigated the influence of mood on the application of stereotypes about West Germans versus East Germans. Subjects in good or bad mood had to play the role of a personnel manager whose task was to judge the suitability of a western or eastern candidate for a management position. To simplify their judgment, subjects in good mood were expected to apply the stereotypes <<East>> and <<West>> and so devaluate the eastern candidate. In bad mood, systematic information processing should lead to a positive evaluation of the eastern candidate because he has a good qualification despite professional handicaps. These hypotheses were confirmed: In good mood subjects preferred the western candidate whereas in bad mood a preference for the eastern candidate tended to emerge.",NA,"STEPPER, S (corresponding author), UNIV TRIER,FB SOZIAL PSYCHOL,D-54286 TRIER,GERMANY.",NA,NA,NA,NA,NA,NA,24,4,4,0,4,VERLAG HANS HUBER,BERN 9,"LANGGASS-STRASSE 76, CH-3000 BERN 9, SWITZERLAND",0044-3514,NA,NA,Z SOZIALPSYCHOL,Z. Soz. Psychol.,NA,1993,24,3,NA,NA,NA,NA,218,225,NA,NA,NA,NA,8,"Psychology, Social",Psychology,ME206,WOS:A1993ME20600008,NA,NA,NA,NA,2021-02-02,NA
J,"MARTIN, LL; HARLOW, TF; STRACK, F",NA,NA,NA,"MARTIN, LL; HARLOW, TF; STRACK, F",NA,NA,THE ROLE OF BODILY SENSATIONS IN THE EVALUATION OF SOCIAL EVENTS,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,MISATTRIBUTION,"Three hypotheses were tested: that feedback from facial expressions can provide the valence of an emotional reaction, that one's level of arousal can provide the felt intensity of that reaction, and that people use these sensations as information when appraising a stimulus that provides no clear valence of its own. Subjects read a story to which either understanding or anger was a possible reaction. While reading the story, all subjects were induced to hold their faces in expressions of either happiness or anger In addition, one group of subjects engaged in 2 min of vigorous exercise immediately before reading the story. Another group engaged in the exercise 90 s before reading the story. The control group read the story without having exercised. Non-aroused subjects tended to report more favorable reactions when smiling than when holding an angry expression. This difference was significant when there was a delay between the exercise and the rating task and was reduced to nonsignificance when there was no delay. These results are discussed in the context of a theory of private self-perception in which people use their bodily sensations as information when making judgments.","MAX PLANCK INST PSYCHOL RES,MUNICH,GERMANY","MARTIN, LL (corresponding author), UNIV GEORGIA,DEPT PSYCHOL,ATHENS,GA 30602, USA.",NA,NA,NA,NA,NA,NA,25,37,37,0,5,SAGE PUBLICATIONS INC,THOUSAND OAKS,"2455 TELLER RD, THOUSAND OAKS, CA 91320",0146-1672,NA,NA,PERS SOC PSYCHOL B,Pers. Soc. Psychol. Bull.,AUG,1992,18,4,NA,NA,NA,NA,412,419,NA,10.1177/0146167292184004,NA,NA,8,"Psychology, Social",Psychology,JG420,WOS:A1992JG42000003,NA,NA,NA,NA,2021-02-02,NA
J,"BOHNER, G; MARZ, P; BLESS, H; SCHWARZ, N; STRACK, F",NA,NA,NA,"BOHNER, G; MARZ, P; BLESS, H; SCHWARZ, N; STRACK, F",NA,NA,MOOD INFLUENCES ON ATTRIBUTION PROCESSES,ZEITSCHRIFT FUR SOZIALPSYCHOLOGIE,NA,NA,German,Article,NA,NA,NA,NA,NA,NA,PERSUASION; BEHAVIOR,"Recent research on attribution processes revealed that a first impression about a person is formed <<automatically>> on the basis of her or his behaviour, whereas a correction of this impression by consulting situational conditions requires effort and cognitive capacity. Competing hypotheses about mood influences on this correction process were tested in a laboratory experiment. While some models (e.g., Ellis & Ashbrook, 1988) predict a general reduction of capacity due to affect, another approach (Schwarz, 1990) suggests an informative function of mood which has an impact on processing style. Accordingly, good mood triggers a simplifying way of information processing, while bad mood evokes detail-oriented processing. Results of a 3 (mood: positive, negative, neutral)X2 (target behaviour: happy, sad)X2 (situation: congruent, incongruent) experiment show that, for judgments about the target person's temperament, only observers in a neutral mood took into account situational information, while those in either a good or a bad mood did not. For judgments about the target's social attractiveness, however, which were more self-relevant, it was shown that observers in a bad mood did consider situational information, while those in either a good or a neutral mood did not. As no differences in recall were obtained, it is concluded that situational information is available independent of mood. If it enters into the judgment process, however, is determined by the personal relevance of the judgment and the informative function of the affective state.","UNIV TRIER, W-5500 TRIER, GERMANY; ZENTRUM UMFRAGEN METHODEN & ANALYSEN EV, MANNHEIM, GERMANY","BOHNER, G (corresponding author), UNIV MANNHEIM, FP SUBJEK ERFAHRUNG, STEUBENSTR 46, W-6800 MANNHEIM, GERMANY.",NA,"Schwarz, Norbert/B-3591-2008; Bohner, Gerd/B-2274-2008","Schwarz, Norbert/0000-0002-8868-7067; Bohner, Gerd/0000-0002-0564-3625",NA,NA,NA,34,1,1,0,1,VERLAG HANS HUBER,BERN 9,"LANGGASS-STRASSE 76, CH-3000 BERN 9, SWITZERLAND",0044-3514,NA,NA,Z SOZIALPSYCHOL,Z. Soz. Psychol.,NA,1992,23,3,NA,NA,NA,NA,194,205,NA,NA,NA,NA,12,"Psychology, Social",Psychology,JM554,WOS:A1992JM55400003,NA,NA,NA,NA,2021-02-02,NA
J,"SCHWARZ, N; STRACK, F; HIPPLER, HJ",NA,NA,NA,"SCHWARZ, N; STRACK, F; HIPPLER, HJ",NA,NA,COGNITIVE-PSYCHOLOGY AND SURVEYS - ISSUES AND FINDINGS OF AN INTERDISCIPLINARY RESEARCH AREA,PSYCHOLOGISCHE RUNDSCHAU,NA,NA,German,Article,NA,NA,NA,NA,NA,NA,RESPONSE ALTERNATIVES; SOCIAL COGNITION; FREQUENCY; JUDGMENTS; IMPACT; SATISFACTION; QUESTIONS; ATTITUDES; MEMORY; RANGE,NA,"ZENTRUM UMFRAGEN METHODEN & ANALYSEN EV,W-6800 MANNHEIM,GERMANY",NA,NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,80,7,7,0,6,HOGREFE-VERLAG GMBH & CO,GOTTINGEN,"ROHNSWEG 25, D-37085 GOTTINGEN, GERMANY",0033-3042,NA,NA,PSYCHOL RUNDSCH,Psychol. Rundsch.,OCT,1991,42,4,NA,NA,NA,NA,175,186,NA,NA,NA,NA,12,"Psychology, Multidisciplinary",Psychology,GJ024,WOS:A1991GJ02400001,NA,NA,NA,NA,2021-02-02,NA
J,"SCHWARZ, N; BLESS, H; STRACK, F; KLUMPP, G; RITTENAUERSCHATKA, H; SIMONS, A",NA,NA,NA,"SCHWARZ, N; BLESS, H; STRACK, F; KLUMPP, G; RITTENAUERSCHATKA, H; SIMONS, A",NA,NA,EASE OF RETRIEVAL AS INFORMATION - ANOTHER LOOK AT THE AVAILABILITY HEURISTIC,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,UNCONSCIOUS INFLUENCES; FREQUENCY; JUDGMENTS; MEMORY; MOOD,NA,"UNIV MANNHEIM,W-6800 MANNHEIM,GERMANY; MAX PLANCK INST PSYCHOL RES,MUNICH,GERMANY; UNIV HEIDELBERG,W-6900 HEIDELBERG,GERMANY","SCHWARZ, N (corresponding author), ZENTRUM UMFRAGEN METHODEN & ANALYSEN EV,POB 122155,W-6800 MANNHEIM,GERMANY.",NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,31,761,772,7,145,AMER PSYCHOLOGICAL ASSOC,WASHINGTON,"750 FIRST ST NE, WASHINGTON, DC 20002-4242",0022-3514,NA,NA,J PERS SOC PSYCHOL,J. Pers. Soc. Psychol.,AUG,1991,61,2,NA,NA,NA,NA,195,202,NA,10.1037/0022-3514.61.2.195,NA,NA,8,"Psychology, Social",Psychology,GA280,WOS:A1991GA28000002,NA,NA,NA,NA,2021-02-02,NA
J,"SCHWARZ, N; STRACK, F; HIPPLER, HJ; BISHOP, G",NA,NA,NA,"SCHWARZ, N; STRACK, F; HIPPLER, HJ; BISHOP, G",NA,NA,THE IMPACT OF ADMINISTRATION MODE ON RESPONSE EFFECTS IN SURVEY MEASUREMENT,APPLIED COGNITIVE PSYCHOLOGY,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,LONG-TERM-MEMORY; QUESTIONS; COMMUNICATION; RETRIEVAL; OPINIONS; LIFE,NA,"UNIV MANNHEIM,W-6800 MANNHEIM,GERMANY; UNIV CINCINNATI,INST POLICY RES,CINCINNATI,OH 45221","SCHWARZ, N (corresponding author), ZENTRUM UMFRAGEN METHODEN & ANALYSEN EV,MANNHEIM,GERMANY.",NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,69,129,129,0,10,JOHN WILEY & SONS LTD,W SUSSEX,"BAFFINS LANE CHICHESTER, W SUSSEX, ENGLAND PO19 1UD",0888-4080,NA,NA,APPL COGNITIVE PSYCH,Appl. Cogn. Psychol.,MAY-JUN,1991,5,3,NA,NA,NA,NA,193,212,NA,10.1002/acp.2350050304,NA,NA,20,"Psychology, Experimental",Psychology,FR418,WOS:A1991FR41800003,NA,Green Published,NA,NA,2021-02-02,NA
J,"SCHWARZ, N; STRACK, F; MAI, HP",NA,NA,NA,"SCHWARZ, N; STRACK, F; MAI, HP",NA,NA,ASSIMILATION AND CONTRAST EFFECTS IN PART-WHOLE QUESTION SEQUENCES - A CONVERSATIONAL LOGIC ANALYSIS,PUBLIC OPINION QUARTERLY,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,JUDGMENTS; DETERMINANTS; SATISFACTION; INFORMATION; MOOD; LIFE,NA,"UNIV HEIDELBERG,PSYCHOL,W-6900 HEIDELBERG,GERMANY; MAX PLANCK INST PSYCHOL RES,MUNICH,GERMANY","SCHWARZ, N (corresponding author), ZUMA EV,CTR SURVEY RES & METHODOL,MANNHEIM,GERMANY.",NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,22,222,222,0,19,UNIV CHICAGO PRESS,CHICAGO,"5720 S WOODLAWN AVE, CHICAGO, IL 60637",0033-362X,NA,NA,PUBLIC OPIN QUART,Public Opin. Q.,SPR,1991,55,1,NA,NA,NA,NA,3,23,NA,10.1086/269239,NA,NA,21,"Communication; Political Science; Social Sciences, Interdisciplinary",Communication; Government & Law; Social Sciences - Other Topics,FF299,WOS:A1991FF29900001,NA,NA,NA,NA,2021-02-02,NA
J,"SCHWARZ, N; STRACK, F; HILTON, D; NADERER, G",NA,NA,NA,"SCHWARZ, N; STRACK, F; HILTON, D; NADERER, G",NA,NA,"BASE RATES, REPRESENTATIVENESS, AND THE LOGIC OF CONVERSATION - THE CONTEXTUAL RELEVANCE OF IRRELEVANT INFORMATION",SOCIAL COGNITION,NA,NA,English,Article; Proceedings Paper,MEETING OF THE MIDWESTERN PSYCHOLOGICAL ASSOC,"MAY, 1987","CHICAGO, IL",MIDWESTERN PSYCHOL ASSOC,NA,NA,PREDICTION,NA,"MAX PLANCK INST PSYCHOL RES,MUNICH,GERMANY; UNIV HEIDELBERG,W-6900 HEIDELBERG,GERMANY","SCHWARZ, N (corresponding author), ZENTRUM UMFRAGEN METHODEN & ANALYSEN EV,POSTFACH 122155,W-6800 MANNHEIM,GERMANY.",NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,19,123,123,0,11,GUILFORD PUBLICATIONS INC,NEW YORK,"72 SPRING STREET, NEW YORK, NY 10012",0278-016X,NA,NA,SOC COGNITION,Soc. Cogn.,SPR,1991,9,1,NA,NA,NA,NA,67,84,NA,10.1521/soco.1991.9.1.67,NA,NA,18,"Psychology, Social",Psychology,FR924,WOS:A1991FR92400005,NA,NA,NA,NA,2021-02-02,NA
J,"STRACK, F; SCHWARZ, N; WANKE, M",NA,NA,NA,"STRACK, F; SCHWARZ, N; WANKE, M",NA,NA,SEMANTIC AND PRAGMATIC ASPECTS OF CONTEXT EFFECTS IN SOCIAL AND PSYCHOLOGICAL-RESEARCH,SOCIAL COGNITION,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,CATEGORY ACCESSIBILITY; IMPRESSION-FORMATION; INFORMATION; DETERMINANTS; PERCEPTION; AWARENESS; JUDGMENTS; OPINIONS; MEMORY,NA,"ZENTRUM UMFRAGEN METHODEN & ANALYSEN EV,MANNHEIM,GERMANY; UNIV MANNHEIM,W-6800 MANNHEIM,GERMANY","STRACK, F (corresponding author), MAX PLANCK INST PSYCHOL RES,LEOPOLDSTR 24,W-8000 MUNICH 40,GERMANY.",NA,"Strack, Fritz/B-9366-2009; Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,38,82,82,0,8,GUILFORD PUBLICATIONS INC,NEW YORK,"72 SPRING STREET, NEW YORK, NY 10012",0278-016X,NA,NA,SOC COGNITION,Soc. Cogn.,SPR,1991,9,1,NA,NA,NA,NA,111,125,NA,10.1521/soco.1991.9.1.111,NA,NA,15,"Psychology, Social",Psychology,FR924,WOS:A1991FR92400007,NA,NA,NA,NA,2021-02-02,NA
J,"STRACK, F",NA,NA,NA,"STRACK, F",NA,NA,"AFFECT, COGNITION AND SOCIAL-BEHAVIOR - FIEDLER,K, FORGAS,J",ZEITSCHRIFT FUR SOZIALPSYCHOLOGIE,NA,NA,German,Book Review,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRACK, F (corresponding author), MAX PLANCK INST PSYCHOL RES,LEOPOLDSTR 24,W-8000 MUNICH 40,GERMANY.",NA,NA,NA,NA,NA,NA,1,0,0,0,1,VERLAG HANS HUBER,BERN 9,"LANGGASS-STRASSE 76, CH-3000 BERN 9, SWITZERLAND",0044-3514,NA,NA,Z SOZIALPSYCHOL,Z. Soz. Psychol.,NA,1991,22,1,NA,NA,NA,NA,74,75,NA,NA,NA,NA,2,"Psychology, Social",Psychology,FP504,WOS:A1991FP50400011,NA,NA,NA,NA,2021-02-02,NA
J,"STRACK, F; SCHWARZ, N; CHASSEIN, B; KERN, D; WAGNER, D",NA,NA,NA,"STRACK, F; SCHWARZ, N; CHASSEIN, B; KERN, D; WAGNER, D",NA,NA,SALIENCE OF COMPARISON STANDARDS AND THE ACTIVATION OF SOCIAL NORMS - CONSEQUENCES FOR JUDGMENTS OF HAPPINESS AND THEIR COMMUNICATION,BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,NA,NA,"MANNHEIM UNIV, MANNHEIM, GERMANY; ZENTRUM UNFRAGEN METHODEN & ANAL, MANNHEIM, GERMANY",NA,NA,"Strack, Fritz/B-9366-2009; Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,26,37,37,0,5,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0144-6665,2044-8309,NA,BRIT J SOC PSYCHOL,Br. J. Soc. Psychol.,DEC,1990,29,NA,4,NA,NA,NA,303,314,NA,10.1111/j.2044-8309.1990.tb00912.x,NA,NA,12,"Psychology, Social",Psychology,EN550,WOS:A1990EN55000002,NA,NA,NA,NA,2021-02-02,NA
J,"BLESS, H; BOHNER, G; SCHWARZ, N; STRACK, F",NA,NA,NA,"BLESS, H; BOHNER, G; SCHWARZ, N; STRACK, F",NA,NA,MOOD AND PERSUASION - A COGNITIVE RESPONSE ANALYSIS,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,NA,NA,English,Article; Proceedings Paper,2ND SPECIALIST MEETING ON SOCIAL PSYCHOLOGY,"APR, 1986","ERLANGEN, FED REP GER",NA,NA,NA,NA,NA,"ZENTRUM UMFRAGEN METHODEN & ANALYSEN EV,POB 122155,W-6800 MANNHEIM,GERMANY; UNIV HEIDELBERG,W-6900 HEIDELBERG,GERMANY; UNIV MANNHEIM,W-6800 MANNHEIM,GERMANY",NA,NA,"Bohner, Gerd/B-2274-2008; Schwarz, Norbert/B-3591-2008","Bohner, Gerd/0000-0002-0564-3625; Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,22,398,402,0,36,SAGE SCIENCE PRESS,THOUSAND OAKS,"2455 TELLER RD, THOUSAND OAKS, CA 91320",0146-1672,NA,NA,PERS SOC PSYCHOL B,Pers. Soc. Psychol. Bull.,JUN,1990,16,2,NA,NA,NA,NA,331,345,NA,10.1177/0146167290162013,NA,NA,15,"Psychology, Social",Psychology,DG551,WOS:A1990DG55100013,NA,NA,NA,NA,2021-02-02,NA
J,"STRACK, F; MARTIN, LL; SCHWARZ, N",NA,NA,NA,"STRACK, F; MARTIN, LL; SCHWARZ, N",NA,NA,PRIMING AND COMMUNICATION - SOCIAL DETERMINANTS OF INFORMATION USE IN JUDGMENTS OF LIFE SATISFACTION,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,NA,NA,"UNIV GEORGIA,ATHENS,GA 30602; ZUMA EV,ZENTRUM UMFRAGEN METHODEN & ANAL,MANNHEIM,FED REP GER","STRACK, F (corresponding author), UNIV MANNHEIM,FAK SOZIALWISSENSCHAFT,D-6800 MANNHEIM,FED REP GER.",NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,31,224,226,1,34,JOHN WILEY & SONS LTD,W SUSSEX,"BAFFINS LANE CHICHESTER, W SUSSEX, ENGLAND PO19 1UD",0046-2772,NA,NA,EUR J SOC PSYCHOL,Eur. J. Soc. Psychol.,OCT-NOV,1988,18,5,NA,NA,NA,NA,429,442,NA,10.1002/ejsp.2420180505,NA,NA,14,"Psychology, Social",Psychology,R7539,WOS:A1988R753900004,NA,NA,NA,NA,2021-02-02,NA
J,"BOHNER, G; BLESS, H; SCHWARZ, N; STRACK, F",NA,NA,NA,"BOHNER, G; BLESS, H; SCHWARZ, N; STRACK, F",NA,NA,WHAT TRIGGERS CAUSAL ATTRIBUTIONS - THE IMPACT OF VALENCE AND SUBJECTIVE-PROBABILITY,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,NA,NA,"ZUMA EV,ZENTRUM UMFRAGEN,MANNHEIM,FED REP GER","BOHNER, G (corresponding author), UNIV MANNHEIM,A5,D-6800 MANNHEIM 1,FED REP GER.",NA,"Schwarz, Norbert/B-3591-2008; Bohner, Gerd/B-2274-2008","Schwarz, Norbert/0000-0002-8868-7067; Bohner, Gerd/0000-0002-0564-3625",NA,NA,NA,25,135,135,0,6,JOHN WILEY & SONS LTD,W SUSSEX,"BAFFINS LANE CHICHESTER, W SUSSEX, ENGLAND PO19 1UD",0046-2772,NA,NA,EUR J SOC PSYCHOL,Eur. J. Soc. Psychol.,AUG-SEP,1988,18,4,NA,NA,NA,NA,335,345,NA,10.1002/ejsp.2420180404,NA,NA,11,"Psychology, Social",Psychology,Q1413,WOS:A1988Q141300003,NA,NA,NA,NA,2021-02-02,NA
J,"STRACK, F",NA,NA,NA,"STRACK, F",NA,NA,SOCIAL COGNITION - SOCIAL-PSYCHOLOGY INSIDE THE PARADIGMS OF INFORMATION-PROCESSING,PSYCHOLOGISCHE RUNDSCHAU,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,NA,NA,"UNIV MANNHEIM,FAK SOZIALWISSENSCH,D-6800 MANNHEIM,FED REP GER",NA,NA,NA,NA,NA,NA,NA,81,14,14,0,3,HOGREFE-VERLAG GMBH & CO,GOTTINGEN,"ROHNSWEG 25, D-37085 GOTTINGEN, GERMANY",0033-3042,NA,NA,PSYCHOL RUNDSCH,Psychol. Rundsch.,APR,1988,39,2,NA,NA,NA,NA,72,82,NA,NA,NA,NA,11,"Psychology, Multidisciplinary",Psychology,M7644,WOS:A1988M764400002,NA,NA,NA,NA,2021-02-02,NA
J,"SCHWARZ, N; STRACK, F; MULLER, G; CHASSEIN, B",NA,NA,NA,"SCHWARZ, N; STRACK, F; MULLER, G; CHASSEIN, B",NA,NA,THE RANGE OF RESPONSE ALTERNATIVES MAY DETERMINE THE MEANING OF THE QUESTION - FURTHER EVIDENCE ON INFORMATIVE FUNCTIONS OF RESPONSE ALTERNATIVES,SOCIAL COGNITION,NA,NA,English,Article,NA,NA,NA,NA,NA,NA,NA,NA,"UNIV MANNHEIM,D-6800 MANNHEIM,FED REP GER; UNIV HAMBURG,D-2000 HAMBURG 13,FED REP GER","SCHWARZ, N (corresponding author), ZENTRUM UMFRAGEN METHODEN & ANAL,POB 5969,D-6800 MANNHEIM,FED REP GER.",NA,"Strack, Fritz/B-9366-2009; Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,16,57,57,0,6,GUILFORD PUBLICATIONS INC,NEW YORK,"72 SPRING STREET, NEW YORK, NY 10012",0278-016X,NA,NA,SOC COGNITION,Soc. Cogn.,NA,1988,6,2,NA,NA,NA,NA,107,117,NA,10.1521/soco.1988.6.2.107,NA,NA,11,"Psychology, Social",Psychology,N8070,WOS:A1988N807000002,NA,NA,NA,NA,2021-02-02,NA
J,"WYER, RS; STRACK, F; FUHRMAN, R",NA,NA,NA,"WYER, RS; STRACK, F; FUHRMAN, R",NA,NA,THE ACQUISITION OF INFORMATION ON INDIVIDUALS - INFLUENCES OF PROBLEM PRESENTATION AND PERSONAL EXPECTATIONS,ZEITSCHRIFT FUR EXPERIMENTELLE UND ANGEWANDTE PSYCHOLOGIE,NA,NA,German,Article,NA,NA,NA,NA,NA,NA,NA,NA,"UNIV MANNHEIM,FAK SOZIALWISSENSCH,D-6800 MANNHEIM 1,FED REP GER; UNIV ILLINOIS,DEPT PSYCHOL,CHAMPAIGN,IL 61820",NA,NA,NA,NA,NA,NA,NA,28,1,1,0,0,HOGREFE-VERLAG GMBH & CO,GOTTINGEN,"ROHNSWEG 25, D-37085 GOTTINGEN, GERMANY",0044-2712,NA,NA,Z EXP ANGEW PSYCHOL,NA,NA,1988,35,4,NA,NA,NA,NA,657,688,NA,NA,NA,NA,32,Psychology,Psychology,R4848,WOS:A1988R484800007,NA,NA,NA,NA,2021-02-02,NA
J,"REHM, J; LILLI, W; STRACK, F",NA,NA,NA,"REHM, J; LILLI, W; STRACK, F",NA,NA,SOCIAL CATEGORIZING AND MEMORY OF INDIVIDUAL CHARACTERISTICS,ZEITSCHRIFT FUR SOZIALPSYCHOLOGIE,NA,NA,German,Article,NA,NA,NA,NA,NA,NA,NA,NA,"UNIV MANNHEIM,FAK SOZIALWISSENSCH,D-6800 MANNHEIM 1,FED REP GER; UNIV MANNHEIM,LEHRSTUHL SOZIAL PHYSIOL,D-6800 MANNHEIM 1,FED REP GER","REHM, J (corresponding author), BUNDESGESUNDHEITSAMETES,INST SOZIAL MED & EPIDEMIOL,GEN PAPE STR 62-66,D-1000 BERLIN 42,FED REP GER.",NA,NA,NA,NA,NA,NA,10,0,0,0,0,VERLAG HANS HUBER,BERN 9,"LANGGASS-STRASSE 76, CH-3000 BERN 9, SWITZERLAND",0044-3514,NA,NA,Z SOZIALPSYCHOL,Z. Soz. Psychol.,NA,1988,19,3,NA,NA,NA,NA,202,205,NA,NA,NA,NA,4,"Psychology, Social",Psychology,Q6751,WOS:A1988Q675100004,NA,NA,NA,NA,2021-02-02,NA
J,"STRACK, F; SCHWARZ, N; KRONENBERGER, A",NA,NA,NA,"STRACK, F; SCHWARZ, N; KRONENBERGER, A",NA,NA,"THE WILLINGNESS TO DONATE TO A CHARITABLE ORGANIZATION BASED ON THE APPEAL, THE RELATIONSHIP BETWEEN FIELD AND LABORATORY EXPERIMENTATION",GRUPPENDYNAMIK-ZEITSCHRIFT FUR ANGEWANDTE SOZIALPSYCHOLOGIE,NA,NA,German,Article,NA,NA,NA,NA,NA,NA,NA,NA,"UNIV MANNHEIM,FAK SOZIALWISSENSCH,D-6800 MANNHEIM,FED REP GER; UNIV HEIDELBERG,INST PSYCHOL,D-6900 HEIDELBERG,FED REP GER",NA,NA,"Schwarz, Norbert/B-3591-2008","Schwarz, Norbert/0000-0002-8868-7067",NA,NA,NA,8,1,1,1,7,LESKE VERLAG BUDRICH GMBH,LEVERKUSEN 3,"POSTFACH 300 551, D-51334 LEVERKUSEN 3, GERMANY",0046-6514,NA,NA,GRUPPENDYNAMIK,Gruppendyn.-Z. Angew. Sozialpsychol.,MAY,1987,18,2,NA,NA,NA,NA,179,188,NA,NA,NA,NA,10,"Psychology, Social",Psychology,J9750,WOS:A1987J975000007,NA,NA,NA,NA,2021-02-02,NA
